wine_index,type,quality,attribute,value
1188,white,6,sulphates,0.35
1188,white,6,alcohol,11.3
1189,white,5,fixed_acidity,8
1189,white,5,volatile_acidity,0.27
1189,white,5,citric_acid,0.24
1189,white,5,residual_sugar,1.2
1189,white,5,chlorides,0.044
1189,white,5,free_sulfur_dioxide,20
1189,white,5,total_sulfur_dioxide,102
1189,white,5,density,0.9929
1189,white,5,pH,3.28
1189,white,5,sulphates,0.42
1189,white,5,alcohol,10.9
1190,red,4,fixed_acidity,9.2
1190,red,4,volatile_acidity,0.52
1190,red,4,citric_acid,1
1190,red,4,residual_sugar,3.4
1190,red,4,chlorides,0.61
1190,red,4,free_sulfur_dioxide,32
1190,red,4,total_sulfur_dioxide,69
1190,red,4,density,0.9996
1190,red,4,pH,2.74
1190,red,4,sulphates,2
1190,red,4,alcohol,9.4
1191,red,5,fixed_acidity,8.2
1191,red,5,volatile_acidity,0.57
1191,red,5,citric_acid,0.26
1191,red,5,residual_sugar,2.2
1191,red,5,chlorides,0.06
1191,red,5,free_sulfur_dioxide,28
1191,red,5,total_sulfur_dioxide,65
1191,red,5,density,0.9959
1191,red,5,pH,3.3
1191,red,5,sulphates,0.43
1191,red,5,alcohol,10.1
1192,white,7,fixed_acidity,6.5
1192,white,7,volatile_acidity,0.28
1192,white,7,citric_acid,0.34
1192,white,7,residual_sugar,4.6
1192,white,7,chlorides,0.054
1192,white,7,free_sulfur_dioxide,22
1192,white,7,total_sulfur_dioxide,130
1192,white,7,density,0.99193
1192,white,7,pH,3.2
1192,white,7,sulphates,0.46
1192,white,7,alcohol,12
1193,white,5,fixed_acidity,6.6
1193,white,5,volatile_acidity,0.31
1193,white,5,citric_acid,0.07
1193,white,5,residual_sugar,1.5
1193,white,5,chlorides,0.033
1193,white,5,free_sulfur_dioxide,55
1193,white,5,total_sulfur_dioxide,144
1193,white,5,density,0.99208
1193,white,5,pH,3.16
1193,white,5,sulphates,0.42
1193,white,5,alcohol,10
1194,white,6,fixed_acidity,7.8
1194,white,6,volatile_acidity,0.32
1194,white,6,citric_acid,0.33
1194,white,6,residual_sugar,10.4
1194,white,6,chlorides,0.031
1194,white,6,free_sulfur_dioxide,47
1194,white,6,total_sulfur_dioxide,194
1194,white,6,density,0.99692
1194,white,6,pH,3.07
1194,white,6,sulphates,0.58
1194,white,6,alcohol,9.6
1195,white,6,fixed_acidity,14.2
1195,white,6,volatile_acidity,0.27
1195,white,6,citric_acid,0.49
1195,white,6,residual_sugar,1.1
1195,white,6,chlorides,0.037
1195,white,6,free_sulfur_dioxide,33
1195,white,6,total_sulfur_dioxide,156
1195,white,6,density,0.992
1195,white,6,pH,3.15
1195,white,6,sulphates,0.54
1195,white,6,alcohol,11.1
1196,white,7,fixed_acidity,5.8
1196,white,7,volatile_acidity,0.275
1196,white,7,citric_acid,0.3
1196,white,7,residual_sugar,5.4
1196,white,7,chlorides,0.043
1196,white,7,free_sulfur_dioxide,41
1196,white,7,total_sulfur_dioxide,149
1196,white,7,density,0.9926
1196,white,7,pH,3.33
1196,white,7,sulphates,0.42
1196,white,7,alcohol,10.8
1197,white,6,fixed_acidity,7.3
1197,white,6,volatile_acidity,0.22
1197,white,6,citric_acid,0.49
1197,white,6,residual_sugar,9.9
1197,white,6,chlorides,0.031
1197,white,6,free_sulfur_dioxide,48
1197,white,6,total_sulfur_dioxide,161
1197,white,6,density,0.9937
1197,white,6,pH,3.01
1197,white,6,sulphates,0.28
1197,white,6,alcohol,11.2
1198,white,7,fixed_acidity,6.5
1198,white,7,volatile_acidity,0.22
1198,white,7,citric_acid,0.29
1198,white,7,residual_sugar,7.4
1198,white,7,chlorides,0.028
1198,white,7,free_sulfur_dioxide,16
1198,white,7,total_sulfur_dioxide,87
1198,white,7,density,0.99311
1198,white,7,pH,3.15
1198,white,7,sulphates,0.56
1198,white,7,alcohol,10.9
1199,white,5,fixed_acidity,6.4
1199,white,5,volatile_acidity,0.24
1199,white,5,citric_acid,0.26
1199,white,5,residual_sugar,8.2
1199,white,5,chlorides,0.054
1199,white,5,free_sulfur_dioxide,47
1199,white,5,total_sulfur_dioxide,182
1199,white,5,density,0.99538
1199,white,5,pH,3.12
1199,white,5,sulphates,0.5
1199,white,5,alcohol,9.5
1200,white,6,fixed_acidity,6.3
1200,white,6,volatile_acidity,0.2
1200,white,6,citric_acid,0.24
1200,white,6,residual_sugar,1.7
1200,white,6,chlorides,0.052
1200,white,6,free_sulfur_dioxide,36
1200,white,6,total_sulfur_dioxide,135
1200,white,6,density,0.99374
1200,white,6,pH,3.8
1200,white,6,sulphates,0.66
1200,white,6,alcohol,10.8
1201,white,6,fixed_acidity,8.6
1201,white,6,volatile_acidity,0.16
1201,white,6,citric_acid,0.49
1201,white,6,residual_sugar,7.3
1201,white,6,chlorides,0.043
1201,white,6,free_sulfur_dioxide,9
1201,white,6,total_sulfur_dioxide,63
1201,white,6,density,0.9953
1201,white,6,pH,3.13
1201,white,6,sulphates,0.59
1201,white,6,alcohol,10.5
1202,red,7,fixed_acidity,9
1202,red,7,volatile_acidity,0.38
1202,red,7,citric_acid,0.41
1202,red,7,residual_sugar,2.4
1202,red,7,chlorides,0.103
1202,red,7,free_sulfur_dioxide,6
1202,red,7,total_sulfur_dioxide,10
1202,red,7,density,0.99604
1202,red,7,pH,3.13
1202,red,7,sulphates,0.58
1202,red,7,alcohol,11.9
1203,white,7,fixed_acidity,5.6
1203,white,7,volatile_acidity,0.26
1203,white,7,citric_acid,0.27
1203,white,7,residual_sugar,10.6
1203,white,7,chlorides,0.03
1203,white,7,free_sulfur_dioxide,27
1203,white,7,total_sulfur_dioxide,119
1203,white,7,density,0.9947
1203,white,7,pH,3.4
1203,white,7,sulphates,0.34
1203,white,7,alcohol,10.7
1204,white,7,fixed_acidity,6.8
1204,white,7,volatile_acidity,0.18
1204,white,7,citric_acid,0.38
1204,white,7,residual_sugar,1.4
1204,white,7,chlorides,0.038
1204,white,7,free_sulfur_dioxide,35
1204,white,7,total_sulfur_dioxide,111
1204,white,7,density,0.9918
1204,white,7,pH,3.32
1204,white,7,sulphates,0.59
1204,white,7,alcohol,11.2
1205,red,5,fixed_acidity,7.2
1205,red,5,volatile_acidity,0.655
1205,red,5,citric_acid,0.03
1205,red,5,residual_sugar,1.8
1205,red,5,chlorides,0.078
1205,red,5,free_sulfur_dioxide,7
1205,red,5,total_sulfur_dioxide,12
1205,red,5,density,0.99587
1205,red,5,pH,3.34
1205,red,5,sulphates,0.39
1205,red,5,alcohol,9.5
1206,white,5,fixed_acidity,6.4
1206,white,5,volatile_acidity,0.29
1206,white,5,citric_acid,0.57
1206,white,5,residual_sugar,1
1206,white,5,chlorides,0.06
1206,white,5,free_sulfur_dioxide,15
1206,white,5,total_sulfur_dioxide,120
1206,white,5,density,0.9924
1206,white,5,pH,3.06
1206,white,5,sulphates,0.41
1206,white,5,alcohol,9.5
1207,white,5,fixed_acidity,7.6
1207,white,5,volatile_acidity,0.4
1207,white,5,citric_acid,0.27
1207,white,5,residual_sugar,1.2
1207,white,5,chlorides,0.053
1207,white,5,free_sulfur_dioxide,23
1207,white,5,total_sulfur_dioxide,193
1207,white,5,density,0.99164
1207,white,5,pH,3.22
1207,white,5,sulphates,0.38
1207,white,5,alcohol,11.6
1208,white,6,fixed_acidity,6.6
1208,white,6,volatile_acidity,0.36
1208,white,6,citric_acid,0.47
1208,white,6,residual_sugar,1.4
1208,white,6,chlorides,0.145
1208,white,6,free_sulfur_dioxide,26
1208,white,6,total_sulfur_dioxide,124
1208,white,6,density,0.99274
1208,white,6,pH,3.09
1208,white,6,sulphates,0.56
1208,white,6,alcohol,10.1
1209,white,7,fixed_acidity,7.4
1209,white,7,volatile_acidity,0.16
1209,white,7,citric_acid,0.27
1209,white,7,residual_sugar,15.5
1209,white,7,chlorides,0.05
1209,white,7,free_sulfur_dioxide,25
1209,white,7,total_sulfur_dioxide,135
1209,white,7,density,0.9984
1209,white,7,pH,2.9
1209,white,7,sulphates,0.43
1209,white,7,alcohol,8.7
1210,white,6,fixed_acidity,7.2
1210,white,6,volatile_acidity,0.14
1210,white,6,citric_acid,0.32
1210,white,6,residual_sugar,1.1
1210,white,6,chlorides,0.022
1210,white,6,free_sulfur_dioxide,48
1210,white,6,total_sulfur_dioxide,116
1210,white,6,density,0.99218
1210,white,6,pH,3.04
1210,white,6,sulphates,0.67
1210,white,6,alcohol,10
1211,red,4,fixed_acidity,8.4
1211,red,4,volatile_acidity,0.635
1211,red,4,citric_acid,0.36
1211,red,4,residual_sugar,2
1211,red,4,chlorides,0.089
1211,red,4,free_sulfur_dioxide,15
1211,red,4,total_sulfur_dioxide,55
1211,red,4,density,0.99745
1211,red,4,pH,3.31
1211,red,4,sulphates,0.57
1211,red,4,alcohol,10.4
1212,red,6,fixed_acidity,6.9
1212,red,6,volatile_acidity,0.51
1212,red,6,citric_acid,0.23
1212,red,6,residual_sugar,2
1212,red,6,chlorides,0.072
1212,red,6,free_sulfur_dioxide,13
1212,red,6,total_sulfur_dioxide,22
1212,red,6,density,0.99438
1212,red,6,pH,3.4
1212,red,6,sulphates,0.84
1212,red,6,alcohol,11.2
1213,white,6,fixed_acidity,6.4
1213,white,6,volatile_acidity,0.32
1213,white,6,citric_acid,0.31
1213,white,6,residual_sugar,1.9
1213,white,6,chlorides,0.037
1213,white,6,free_sulfur_dioxide,34
1213,white,6,total_sulfur_dioxide,126
1213,white,6,density,0.99
1213,white,6,pH,3.06
1213,white,6,sulphates,0.45
1213,white,6,alcohol,11.8
1214,white,5,fixed_acidity,6.9
1214,white,5,volatile_acidity,0.29
1214,white,5,citric_acid,0.32
1214,white,5,residual_sugar,5.8
1214,white,5,chlorides,0.04
1214,white,5,free_sulfur_dioxide,16
1214,white,5,total_sulfur_dioxide,112
1214,white,5,density,0.993
1214,white,5,pH,3.04
1214,white,5,sulphates,0.58
1214,white,5,alcohol,11.2
1215,white,5,fixed_acidity,7.5
1215,white,5,volatile_acidity,0.29
1215,white,5,citric_acid,0.36
1215,white,5,residual_sugar,15.7
1215,white,5,chlorides,0.05
1215,white,5,free_sulfur_dioxide,29
1215,white,5,total_sulfur_dioxide,124
1215,white,5,density,0.9968
1215,white,5,pH,3.06
1215,white,5,sulphates,0.54
1215,white,5,alcohol,10.4
1216,white,7,fixed_acidity,7.2
1216,white,7,volatile_acidity,0.25
1216,white,7,citric_acid,0.28
1216,white,7,residual_sugar,14.4
1216,white,7,chlorides,0.055
1216,white,7,free_sulfur_dioxide,55
1216,white,7,total_sulfur_dioxide,205
1216,white,7,density,0.9986
1216,white,7,pH,3.12
1216,white,7,sulphates,0.38
1216,white,7,alcohol,9
1217,white,7,fixed_acidity,6.4
1217,white,7,volatile_acidity,0.28
1217,white,7,citric_acid,0.29
1217,white,7,residual_sugar,1.6
1217,white,7,chlorides,0.052
1217,white,7,free_sulfur_dioxide,34
1217,white,7,total_sulfur_dioxide,127
1217,white,7,density,0.9929
1217,white,7,pH,3.48
1217,white,7,sulphates,0.56
1217,white,7,alcohol,10.5
1218,white,7,fixed_acidity,5.8
1218,white,7,volatile_acidity,0.3
1218,white,7,citric_acid,0.38
1218,white,7,residual_sugar,4.9
1218,white,7,chlorides,0.039
1218,white,7,free_sulfur_dioxide,22
1218,white,7,total_sulfur_dioxide,86
1218,white,7,density,0.98963
1218,white,7,pH,3.23
1218,white,7,sulphates,0.58
1218,white,7,alcohol,13.1
1219,red,6,fixed_acidity,8.5
1219,red,6,volatile_acidity,0.37
1219,red,6,citric_acid,0.2
1219,red,6,residual_sugar,2.8
1219,red,6,chlorides,0.09
1219,red,6,free_sulfur_dioxide,18
1219,red,6,total_sulfur_dioxide,58
1219,red,6,density,0.998
1219,red,6,pH,3.34
1219,red,6,sulphates,0.7
1219,red,6,alcohol,9.6
1220,white,6,fixed_acidity,5.9
1220,white,6,volatile_acidity,0.21
1220,white,6,citric_acid,0.31
1220,white,6,residual_sugar,1.8
1220,white,6,chlorides,0.033
1220,white,6,free_sulfur_dioxide,45
1220,white,6,total_sulfur_dioxide,142
1220,white,6,density,0.98984
1220,white,6,pH,3.35
1220,white,6,sulphates,0.5
1220,white,6,alcohol,12.7
1221,red,6,fixed_acidity,5.2
1221,red,6,volatile_acidity,0.645
1221,red,6,citric_acid,0
1221,red,6,residual_sugar,2.15
1221,red,6,chlorides,0.08
1221,red,6,free_sulfur_dioxide,15
1221,red,6,total_sulfur_dioxide,28
1221,red,6,density,0.99444
1221,red,6,pH,3.78
1221,red,6,sulphates,0.61
1221,red,6,alcohol,12.5
1222,red,7,fixed_acidity,9.1
1222,red,7,volatile_acidity,0.36
1222,red,7,citric_acid,0.39
1222,red,7,residual_sugar,1.8
1222,red,7,chlorides,0.06
1222,red,7,free_sulfur_dioxide,21
1222,red,7,total_sulfur_dioxide,55
1222,red,7,density,0.99495
1222,red,7,pH,3.18
1222,red,7,sulphates,0.82
1222,red,7,alcohol,11
1223,red,6,fixed_acidity,6.9
1223,red,6,volatile_acidity,0.635
1223,red,6,citric_acid,0.17
1223,red,6,residual_sugar,2.4
1223,red,6,chlorides,0.241
1223,red,6,free_sulfur_dioxide,6
1223,red,6,total_sulfur_dioxide,18
1223,red,6,density,0.9961
1223,red,6,pH,3.4
1223,red,6,sulphates,0.59
1223,red,6,alcohol,10.3
1224,white,6,fixed_acidity,6.6
1224,white,6,volatile_acidity,0.19
1224,white,6,citric_acid,0.43
1224,white,6,residual_sugar,10.9
1224,white,6,chlorides,0.045
1224,white,6,free_sulfur_dioxide,53
1224,white,6,total_sulfur_dioxide,154
1224,white,6,density,0.99752
1224,white,6,pH,3.52
1224,white,6,sulphates,0.77
1224,white,6,alcohol,10.4
1225,white,5,fixed_acidity,6.1
1225,white,5,volatile_acidity,0.28
1225,white,5,citric_acid,0.35
1225,white,5,residual_sugar,12.8
1225,white,5,chlorides,0.048
1225,white,5,free_sulfur_dioxide,63
1225,white,5,total_sulfur_dioxide,229
1225,white,5,density,0.9975
1225,white,5,pH,3.08
1225,white,5,sulphates,0.4
1225,white,5,alcohol,8.9
1226,white,5,fixed_acidity,6.6
1226,white,5,volatile_acidity,0.32
1226,white,5,citric_acid,0.33
1226,white,5,residual_sugar,2.5
1226,white,5,chlorides,0.052
1226,white,5,free_sulfur_dioxide,40
1226,white,5,total_sulfur_dioxide,210
1226,white,5,density,0.99316
1226,white,5,pH,3.15
1226,white,5,sulphates,0.6
1226,white,5,alcohol,10
1227,red,5,fixed_acidity,7.4
1227,red,5,volatile_acidity,0.47
1227,red,5,citric_acid,0.46
1227,red,5,residual_sugar,2.2
1227,red,5,chlorides,0.114
1227,red,5,free_sulfur_dioxide,7
1227,red,5,total_sulfur_dioxide,20
1227,red,5,density,0.99647
1227,red,5,pH,3.32
1227,red,5,sulphates,0.63
1227,red,5,alcohol,10.5
1228,red,5,fixed_acidity,7.5
1228,red,5,volatile_acidity,0.49
1228,red,5,citric_acid,0.19
1228,red,5,residual_sugar,1.9
1228,red,5,chlorides,0.076
1228,red,5,free_sulfur_dioxide,10
1228,red,5,total_sulfur_dioxide,44
1228,red,5,density,0.9957
1228,red,5,pH,3.39
1228,red,5,sulphates,0.54
1228,red,5,alcohol,9.7
1229,white,6,fixed_acidity,5.7
1229,white,6,volatile_acidity,0.22
1229,white,6,citric_acid,0.2
1229,white,6,residual_sugar,16
1229,white,6,chlorides,0.044
1229,white,6,free_sulfur_dioxide,41
1229,white,6,total_sulfur_dioxide,113
1229,white,6,density,0.99862
1229,white,6,pH,3.22
1229,white,6,sulphates,0.46
1229,white,6,alcohol,8.9
1230,white,5,fixed_acidity,6
1230,white,5,volatile_acidity,0.36
1230,white,5,citric_acid,0.32
1230,white,5,residual_sugar,1.1
1230,white,5,chlorides,0.053
1230,white,5,free_sulfur_dioxide,26
1230,white,5,total_sulfur_dioxide,173
1230,white,5,density,0.99414
1230,white,5,pH,3.38
1230,white,5,sulphates,0.54
1230,white,5,alcohol,8.8
1231,white,6,fixed_acidity,7
1231,white,6,volatile_acidity,0.33
1231,white,6,citric_acid,0.28
1231,white,6,residual_sugar,5.7
1231,white,6,chlorides,0.033
1231,white,6,free_sulfur_dioxide,39
1231,white,6,total_sulfur_dioxide,204
1231,white,6,density,0.99176
1231,white,6,pH,3.17
1231,white,6,sulphates,0.64
1231,white,6,alcohol,12.5
1232,red,6,fixed_acidity,6.6
1232,red,6,volatile_acidity,0.44
1232,red,6,citric_acid,0.09
1232,red,6,residual_sugar,2.2
1232,red,6,chlorides,0.063
1232,red,6,free_sulfur_dioxide,9
1232,red,6,total_sulfur_dioxide,18
1232,red,6,density,0.99444
1232,red,6,pH,3.42
1232,red,6,sulphates,0.69
1232,red,6,alcohol,11.3
1233,white,5,fixed_acidity,6.8
1233,white,5,volatile_acidity,0.21
1233,white,5,citric_acid,0.55
1233,white,5,residual_sugar,14.6
1233,white,5,chlorides,0.053
1233,white,5,free_sulfur_dioxide,34
1233,white,5,total_sulfur_dioxide,159
1233,white,5,density,0.99805
1233,white,5,pH,2.93
1233,white,5,sulphates,0.44
1233,white,5,alcohol,9.2
1234,red,5,fixed_acidity,9.3
1234,red,5,volatile_acidity,0.655
1234,red,5,citric_acid,0.26
1234,red,5,residual_sugar,2
1234,red,5,chlorides,0.096
1234,red,5,free_sulfur_dioxide,5
1234,red,5,total_sulfur_dioxide,35
1234,red,5,density,0.99738
1234,red,5,pH,3.25
1234,red,5,sulphates,0.42
1234,red,5,alcohol,9.6
1235,red,8,fixed_acidity,5
1235,red,8,volatile_acidity,0.42
1235,red,8,citric_acid,0.24
1235,red,8,residual_sugar,2
1235,red,8,chlorides,0.06
1235,red,8,free_sulfur_dioxide,19
1235,red,8,total_sulfur_dioxide,50
1235,red,8,density,0.9917
1235,red,8,pH,3.72
1235,red,8,sulphates,0.74
1235,red,8,alcohol,14
1236,white,5,fixed_acidity,7
1236,white,5,volatile_acidity,0.3
1236,white,5,citric_acid,0.28
1236,white,5,residual_sugar,2.2
1236,white,5,chlorides,0.042
1236,white,5,free_sulfur_dioxide,21
1236,white,5,total_sulfur_dioxide,177
1236,white,5,density,0.99166
1236,white,5,pH,3.2
1236,white,5,sulphates,0.57
1236,white,5,alcohol,11.4
1237,red,5,fixed_acidity,7
1237,red,5,volatile_acidity,0.5
1237,red,5,citric_acid,0.25
1237,red,5,residual_sugar,2
1237,red,5,chlorides,0.07
1237,red,5,free_sulfur_dioxide,3
1237,red,5,total_sulfur_dioxide,22
1237,red,5,density,0.9963
1237,red,5,pH,3.25
1237,red,5,sulphates,0.63
1237,red,5,alcohol,9.2
1238,white,7,fixed_acidity,8.9
1238,white,7,volatile_acidity,0.3
1238,white,7,citric_acid,0.35
1238,white,7,residual_sugar,4.6
1238,white,7,chlorides,0.032
1238,white,7,free_sulfur_dioxide,32
1238,white,7,total_sulfur_dioxide,148
1238,white,7,density,0.99458
1238,white,7,pH,3.15
1238,white,7,sulphates,0.45
1238,white,7,alcohol,11.5
1239,white,6,fixed_acidity,6.9
1239,white,6,volatile_acidity,0.25
1239,white,6,citric_acid,0.4
1239,white,6,residual_sugar,1.3
1239,white,6,chlorides,0.038
1239,white,6,free_sulfur_dioxide,22
1239,white,6,total_sulfur_dioxide,101
1239,white,6,density,0.9901
1239,white,6,pH,3.03
1239,white,6,sulphates,0.39
1239,white,6,alcohol,11.4
1240,white,5,fixed_acidity,7.3
1240,white,5,volatile_acidity,0.23
1240,white,5,citric_acid,0.34
1240,white,5,residual_sugar,9.3
1240,white,5,chlorides,0.052
1240,white,5,free_sulfur_dioxide,19
1240,white,5,total_sulfur_dioxide,86
1240,white,5,density,0.99574
1240,white,5,pH,3.04
1240,white,5,sulphates,0.56
1240,white,5,alcohol,10
1241,white,6,fixed_acidity,5
1241,white,6,volatile_acidity,0.255
1241,white,6,citric_acid,0.22
1241,white,6,residual_sugar,2.7
1241,white,6,chlorides,0.043
1241,white,6,free_sulfur_dioxide,46
1241,white,6,total_sulfur_dioxide,153
1241,white,6,density,0.99238
1241,white,6,pH,3.75
1241,white,6,sulphates,0.76
1241,white,6,alcohol,11.3
1242,white,7,fixed_acidity,6.4
1242,white,7,volatile_acidity,0.31
1242,white,7,citric_acid,0.28
1242,white,7,residual_sugar,1.5
1242,white,7,chlorides,0.037
1242,white,7,free_sulfur_dioxide,12
1242,white,7,total_sulfur_dioxide,119
1242,white,7,density,0.9919
1242,white,7,pH,3.32
1242,white,7,sulphates,0.51
1242,white,7,alcohol,10.4
1243,white,6,fixed_acidity,6.9
1243,white,6,volatile_acidity,0.26
1243,white,6,citric_acid,0.27
1243,white,6,residual_sugar,4.2
1243,white,6,chlorides,0.031
1243,white,6,free_sulfur_dioxide,20
1243,white,6,total_sulfur_dioxide,80
1243,white,6,density,0.99089
1243,white,6,pH,3.12
1243,white,6,sulphates,0.39
1243,white,6,alcohol,11.5
1244,red,6,fixed_acidity,12.6
1244,red,6,volatile_acidity,0.38
1244,red,6,citric_acid,0.66
1244,red,6,residual_sugar,2.6
1244,red,6,chlorides,0.088
1244,red,6,free_sulfur_dioxide,10
1244,red,6,total_sulfur_dioxide,41
1244,red,6,density,1.001
1244,red,6,pH,3.17
1244,red,6,sulphates,0.68
1244,red,6,alcohol,9.8
1245,white,5,fixed_acidity,7.1
1245,white,5,volatile_acidity,0.31
1245,white,5,citric_acid,0.25
1245,white,5,residual_sugar,11.2
1245,white,5,chlorides,0.048
1245,white,5,free_sulfur_dioxide,32
1245,white,5,total_sulfur_dioxide,136
1245,white,5,density,0.99663
1245,white,5,pH,3.14
1245,white,5,sulphates,0.4
1245,white,5,alcohol,9.5
1246,white,5,fixed_acidity,7.7
1246,white,5,volatile_acidity,0.28
1246,white,5,citric_acid,0.35
1246,white,5,residual_sugar,15.3
1246,white,5,chlorides,0.056
1246,white,5,free_sulfur_dioxide,31
1246,white,5,total_sulfur_dioxide,117
1246,white,5,density,0.9998
1246,white,5,pH,3.27
1246,white,5,sulphates,0.5
1246,white,5,alcohol,9.6
1247,white,5,fixed_acidity,6.4
1247,white,5,volatile_acidity,0.24
1247,white,5,citric_acid,0.32
1247,white,5,residual_sugar,0.95
1247,white,5,chlorides,0.041
1247,white,5,free_sulfur_dioxide,23
1247,white,5,total_sulfur_dioxide,131
1247,white,5,density,0.99033
1247,white,5,pH,3.25
1247,white,5,sulphates,0.35
1247,white,5,alcohol,11.8
1248,white,5,fixed_acidity,7.2
1248,white,5,volatile_acidity,0.23
1248,white,5,citric_acid,0.19
1248,white,5,residual_sugar,13.7
1248,white,5,chlorides,0.052
1248,white,5,free_sulfur_dioxide,47
1248,white,5,total_sulfur_dioxide,197
1248,white,5,density,0.99865
1248,white,5,pH,3.12
1248,white,5,sulphates,0.53
1248,white,5,alcohol,9
1249,white,6,fixed_acidity,7.5
1249,white,6,volatile_acidity,0.21
1249,white,6,citric_acid,0.29
1249,white,6,residual_sugar,1.5
1249,white,6,chlorides,0.046
1249,white,6,free_sulfur_dioxide,35
1249,white,6,total_sulfur_dioxide,107
1249,white,6,density,0.99123000000000006
1249,white,6,pH,3.15
1249,white,6,sulphates,0.45
1249,white,6,alcohol,11.3
1250,white,7,fixed_acidity,5.6
1250,white,7,volatile_acidity,0.41
1250,white,7,citric_acid,0.24
1250,white,7,residual_sugar,1.9
1250,white,7,chlorides,0.034
1250,white,7,free_sulfur_dioxide,10
1250,white,7,total_sulfur_dioxide,53
1250,white,7,density,0.98815
1250,white,7,pH,3.32
1250,white,7,sulphates,0.5
1250,white,7,alcohol,13.5
1251,white,6,fixed_acidity,6.7
1251,white,6,volatile_acidity,0.53
1251,white,6,citric_acid,0.29
1251,white,6,residual_sugar,4.3
1251,white,6,chlorides,0.069
1251,white,6,free_sulfur_dioxide,20
1251,white,6,total_sulfur_dioxide,114
1251,white,6,density,0.99014
1251,white,6,pH,3.22
1251,white,6,sulphates,0.59
1251,white,6,alcohol,13.4
1252,red,7,fixed_acidity,9.4
1252,red,7,volatile_acidity,0.27
1252,red,7,citric_acid,0.53
1252,red,7,residual_sugar,2.4
1252,red,7,chlorides,0.074
1252,red,7,free_sulfur_dioxide,6
1252,red,7,total_sulfur_dioxide,18
1252,red,7,density,0.9962
1252,red,7,pH,3.2
1252,red,7,sulphates,1.13
1252,red,7,alcohol,12
1253,white,6,fixed_acidity,7.4
1253,white,6,volatile_acidity,0.25
1253,white,6,citric_acid,0.36
1253,white,6,residual_sugar,13.2
1253,white,6,chlorides,0.067
1253,white,6,free_sulfur_dioxide,53
